iso_3,name,src_lvl,src_date,src_update,src_name,src_lic,src_lic1,src_url1,src_url
BIH,Bosnia and Herzegovina,3,2013-01-01,2023-10-25,Wikimedia Commons,Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/f549eab/releaseData/gbOpen/BIH/ADM3/geoBoundaries-BIH-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/BIH/ALL/
BLM,Saint Barthélemy,0,2021-01-01,2023-01-19,raster2polygon from Sentinel-2 10m Land Cover where Image Year = 2021 / exclude gridcode = 1 (water) / dissolve / processed by IMB,Creative Commons Attribution 4.0 International (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BLM/ADM0/geoBoundaries-BLM-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BLM/ALL/
BLR,Belarus,0,2019-01-01,2023-01-19,"OpenDataSoft, WFPGeoNode",Open Government Licence v3.0,www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BLR/ADM0/geoBoundaries-BLR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BLR/ALL/
BLR,Belarus,1,2005-01-01,2023-01-19,"geoBoundaries, CIESIN",Creative Commons Attribution 3.0 License,creativecommons.org/licenses/by/3.0/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BLR/ADM1/geoBoundaries-BLR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/BLR/ALL/
BLR,Belarus,2,2005-01-01,2023-01-19,"geoBoundaries, CIESIN",Creative Commons Attribution 3.0 License,creativecommons.org/licenses/by/3.0/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BLR/ADM2/geoBoundaries-BLR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/BLR/ALL/
BLZ,Belize,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BLZ/ADM0/geoBoundaries-BLZ-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BLZ/ALL/
BLZ,Belize,1,2006-01-01,2023-02-22,"geoBoundaries, Wikimedia Commons",Creative Commons Attribution 2.5 Generic,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BLZ/ADM1/geoBoundaries-BLZ-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/BLZ/ALL/
BLZ,Belize,2,2008-01-01,2023-01-19,"geoBoundaries, Wikipedia",Public Domain,en.wikipedia.org/wiki/Public_domain,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BLZ/ADM2/geoBoundaries-BLZ-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/BLZ/ALL/
BMU,Bermuda,0,2021-01-01,2023-01-19,raster2polygon from Sentinel-2 10m Land Cover where Image Year = 2021 / exclude gridcode = 1 (water) / dissolve / processed by IMB,Creative Commons Attribution 4.0 International (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BMU/ADM0/geoBoundaries-BMU-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BMU/ALL/
BOL,Bolivia (Plurinational State of),0,2015-01-01,2023-01-19,"GeoBolivia, Derived from ADM3 layer",Public Domain,geo.gob.bo/geonetwork/srv/spa/catalog.search#/metadata/aeeb85a9-23df-48d4-a4e5-dd19e8b206db,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BOL/ADM0/geoBoundaries-BOL-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BOL/ALL/
BOL,Bolivia (Plurinational State of),1,2015-01-01,2023-01-19,"GeoBolivia, Derived from ADM3 layer",Public Domain,geo.gob.bo/geonetwork/srv/spa/catalog.search#/metadata/aeeb85a9-23df-48d4-a4e5-dd19e8b206db,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BOL/ADM1/geoBoundaries-BOL-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/BOL/ALL/
BOL,Bolivia (Plurinational State of),2,2015-01-01,2023-01-19,"GeoBolivia, Derived from ADM3 layer",Public Domain,geo.gob.bo/geonetwork/srv/spa/catalog.search#/metadata/aeeb85a9-23df-48d4-a4e5-dd19e8b206db,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BOL/ADM2/geoBoundaries-BOL-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/BOL/ALL/
BOL,Bolivia (Plurinational State of),3,2015-01-01,2023-01-19,GeoBolivia,Public Domain,geo.gob.bo/geonetwork/srv/spa/catalog.search#/metadata/aeeb85a9-23df-48d4-a4e5-dd19e8b206db,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BOL/ADM3/geoBoundaries-BOL-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/BOL/ALL/
BRA,Brazil,0,2020-01-01,2023-01-19,Instituto Brasileiro de Geografia e Estatística (IBGE),Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/brazil-administrative-level-0-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BRA/ADM0/geoBoundaries-BRA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BRA/ALL/
BRA,Brazil,1,2006-01-01,2023-04-17,"geoBoundaries, Wikimedia Commons",Creative Commons Attribution 2.5 Generic,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BRA/ADM1/geoBoundaries-BRA-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/BRA/ALL/
BRA,Brazil,2,2020-01-01,2023-01-19,"Instituto Brasileiro de Geografia e Estatística (IBGE), OCHA ROLAC",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/brazil-administrative-level-0-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BRA/ADM2/geoBoundaries-BRA-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/BRA/ALL/
BRB,Barbados,0,2005-01-01,2023-01-19,"geoBoundaries, Wikimedia",Creative Commons Attribution 2.5 Generic,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BRB/ADM0/geoBoundaries-BRB-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BRB/ALL/
BRB,Barbados,1,2005-01-01,2023-01-19,"geoBoundaries, Wikimedia",Creative Commons Attribution 2.5 Generic,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BRB/ADM1/geoBoundaries-BRB-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/BRB/ALL/
BRN,Brunei Darussalam,0,2015-01-01,2023-10-27,Wikimedia Commons,Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/f549eab/releaseData/gbOpen/BRN/ADM0/geoBoundaries-BRN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BRN/ALL/
BRN,Brunei Darussalam,1,2011-01-01,2023-05-03,"geoBoundaries, Wikimedia Commons; credit to user 'Tachymetre'",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BRN/ADM1/geoBoundaries-BRN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/BRN/ALL/
BRN,Brunei Darussalam,2,2006-01-01,2023-05-03,"geoBoundaries, Wikimedia Commons; credit to user 'Rarelibra'",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BRN/ADM2/geoBoundaries-BRN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/BRN/ALL/
BTN,Bhutan,0,2010-01-01,2023-05-03,"geoBoundaries, Wikimedia Commons; credit to author 'Babbage'",Creative Commons Attribution 3.0 License,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BTN/ADM0/geoBoundaries-BTN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BTN/ALL/
BTN,Bhutan,1,2010-01-01,2023-05-03,"geoBoundaries, Wikimedia Commons; credit to author 'Babbage'",Creative Commons Attribution 3.0 License,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BTN/ADM1/geoBoundaries-BTN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/BTN/ALL/
BTN,Bhutan,2,2020-01-01,2023-01-19,OCHA ROAP,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/bhutan-administrative-boundaries-levels-0-2,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BTN/ADM2/geoBoundaries-BTN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/BTN/ALL/
BWA,Botswana,0,2015-01-01,2023-01-19,"geoBoundaries, RCMRD",Public Domain,geoportal.rcmrd.org/layers/servir%3Abotswana_district_boundary,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BWA/ADM0/geoBoundaries-BWA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/BWA/ALL/
BWA,Botswana,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BWA/ADM1/geoBoundaries-BWA-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/BWA/ALL/
BWA,Botswana,2,2015-01-01,2023-01-19,RCMRD,Public Domain,geoportal.rcmrd.org/layers/servir%3Abotswana_adm2#license-more-above,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BWA/ADM2/geoBoundaries-BWA-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/BWA/ALL/
CAF,Central African Republic,0,2006-01-01,2023-01-19,"geoBoundaries, Wikimedia",Creative Commons Attribution 2.5 Generic,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CAF/ADM0/geoBoundaries-CAF-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/CAF/ALL/
CAF,Central African Republic,1,2006-01-01,2023-01-19,"geoBoundaries, Wikimedia",Creative Commons Attribution 2.5 Generic,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CAF/ADM1/geoBoundaries-CAF-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/CAF/ALL/
CAF,Central African Republic,2,2015-01-01,2023-01-19,"geoBoundaries, UNHCR",Creative Commons Attribution 3.0 License,data2.unhcr.org/en/documents/details/32968,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CAF/ADM2/geoBoundaries-CAF-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/CAF/ALL/
CAF,Central African Republic,3,2018-01-01,2023-01-19,"Agency for Technical Cooperation and Development (ACTED), OCHA Central African Republic",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/central-african-republic-administrative-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CAF/ADM3/geoBoundaries-CAF-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/CAF/ALL/
CAF,Central African Republic,5,2020-01-01,2023-01-19,"Agency for Technical Cooperation and Development (ACTED), OCHA Central African Republic",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/central-african-republic-administrative-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CAF/ADM5/geoBoundaries-CAF-ADM5.geojson,https://www.geoboundaries.org/api/current/gbOpen/CAF/ALL/
CAN,Canada,0,2020-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CAN/ADM0/geoBoundaries-CAN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/CAN/ALL/
CAN,Canada,1,2023-01-01,2023-04-07,Statistics Canada (StatCan),Open Government Canada 2.0,www.statcan.gc.ca/eng/reference/licence,https://github.com/wmgeolab/geoBoundaries/raw/41af8f1/releaseData/gbOpen/CAN/ADM1/geoBoundaries-CAN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/CAN/ALL/
CAN,Canada,2,2022-01-01,2023-04-07,Statistics Canada (StatCan),Open Government Canada 2.0,www.statcan.gc.ca/en/reference/licence,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CAN/ADM2/geoBoundaries-CAN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/CAN/ALL/
CAN,Canada,3,2016-01-01,2023-01-19,Statistics Canada (StatCan),Open Data Commons Open Database License 1.0,www.statcan.gc.ca/eng/reference/licence,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CAN/ADM3/geoBoundaries-CAN-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/CAN/ALL/
CHE,Switzerland,0,2022-01-01,2023-01-19,Federal Office of Topography swisstopo,Federal Office of Topography swisstopo License,www.swisstopo.admin.ch/en/home/meta/conditions/geodata/ogd.html,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHE/ADM0/geoBoundaries-CHE-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHE/ALL/
CHE,Switzerland,1,2022-01-01,2023-01-19,Federal Office of Topography swisstopo,Federal Office of Topography swisstopo License,www.swisstopo.admin.ch/en/home/meta/conditions/geodata/ogd.html,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHE/ADM1/geoBoundaries-CHE-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHE/ALL/
CHE,Switzerland,2,2022-01-01,2023-01-19,Federal Office of Topography swisstopo,Federal Office of Topography swisstopo License,www.swisstopo.admin.ch/en/home/meta/conditions/geodata/ogd.html,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHE/ADM2/geoBoundaries-CHE-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHE/ALL/
CHE,Switzerland,3,2022-01-01,2023-03-23,Federal Office of Topography swisstopo,Federal Office of Topography swisstopo License,www.swisstopo.admin.ch/en/home/meta/conditions/geodata/ogd.html,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHE/ADM3/geoBoundaries-CHE-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHE/ALL/
CHL,Chile,0,2009-01-01,2023-04-21,Natural Earth,Public Domain,www.naturalearthdata.com/about/terms-of-use/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHL/ADM0/geoBoundaries-CHL-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHL/ALL/
CHL,Chile,1,2020-01-01,2023-01-19,"La Biblioteca del Congreso Nacional de Chile (BCN), OCHA ROLAC",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/chile-administrative-level-0-country-1-region-region,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHL/ADM1/geoBoundaries-CHL-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHL/ALL/
CHL,Chile,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHL/ADM2/geoBoundaries-CHL-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHL/ALL/
CHL,Chile,3,2020-01-01,2023-01-19,"La Biblioteca del Congreso Nacional de Chile (BCN), OCHA ROLAC",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/chile-administrative-level-0-country-1-region-region,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHL/ADM3/geoBoundaries-CHL-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHL/ALL/
CHN,China,0,2019-01-01,2023-04-23,"geoBoundaries, Wikimedia Commons",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHN/ADM0/geoBoundaries-CHN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHN/ALL/
CHN,China,1,2019-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHN/ADM1/geoBoundaries-CHN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHN/ALL/
CHN,China,2,2017-01-01,2023-01-19,"National Administration of Surveying, Mapping and Geoinformation of China, Revolutionary GIS",Open Data Commons Public Domain Dedication and License (PDDL) v1.0,revolutionarygis.wordpress.com/2014/01/18/china-prefecture-shapefile-and-china-province-shapefile/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHN/ADM2/geoBoundaries-CHN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHN/ALL/
CHN,China,3,2017-01-01,2023-01-19,"Lee Beryman, OpenStreetMap",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CHN/ADM3/geoBoundaries-CHN-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/CHN/ALL/
CIV,Côte d'Ivoire,0,2018-01-01,2023-01-19,Natural Earth,Public Domain,www.naturalearthdata.com/about/terms-of-use/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CIV/ADM0/geoBoundaries-CIV-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/CIV/ALL/
CIV,Côte d'Ivoire,1,2016-01-01,2023-08-30,"World Bank Group, OCHA Côte d’Ivoire",Creative Commons Attribution 4.0 International (CC BY 4.0),datacatalog.worldbank.org/public-licenses#cc-by,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CIV/ADM1/geoBoundaries-CIV-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/CIV/ALL/
CIV,Côte d'Ivoire,2,2016-01-01,2023-01-19,World Bank,Creative Commons Attribution 4.0 International (CC BY 4.0),datacatalog.worldbank.org/public-licenses#cc-by,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CIV/ADM2/geoBoundaries-CIV-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/CIV/ALL/
CIV,Côte d'Ivoire,3,2021-01-01,2023-01-19,"Comité National de Télédétection et d'Information Géographique (CNTIG), OCHA ROWCA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),Humdata,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CIV/ADM3/geoBoundaries-CIV-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/CIV/ALL/
CMR,Cameroon,0,2016-01-01,2023-01-19,"geoBoundaries, Wikimedia",Creative Commons Attribution 3.0 License,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CMR/ADM0/geoBoundaries-CMR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/CMR/ALL/
CMR,Cameroon,1,2016-01-01,2023-01-19,"geoBoundaries, Wikimedia",Creative Commons Attribution 3.0 License,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CMR/ADM1/geoBoundaries-CMR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/CMR/ALL/
CMR,Cameroon,2,2016-01-01,2023-01-19,Open Africa,Creative Commons Attribution 4.0 International (CC BY 4.0),africaopendata.org/dataset/cameroon-maps,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CMR/ADM2/geoBoundaries-CMR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/CMR/ALL/
CMR,Cameroon,3,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/CMR/ADM3/geoBoundaries-CMR-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/CMR/ALL/
COD,Democratic Republic of the Congo,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/COD/ADM0/geoBoundaries-COD-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/COD/ALL/
COD,Democratic Republic of the Congo,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/COD/ADM1/geoBoundaries-COD-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/COD/ALL/
COD,Democratic Republic of the Congo,2,2019-01-01,2023-01-19,"Referenciel Géographique Commun, OCHA DR Congo",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/drc-administrative-boundaries-levels-0-2,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/COD/ADM2/geoBoundaries-COD-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/COD/ALL/
COG,Congo,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/COG/ADM0/geoBoundaries-COG-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/COG/ALL/
COG,Congo,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/COG/ADM1/geoBoundaries-COG-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/COG/ALL/
